"gold_mining_area_nb300_350km","cd_mun","year","pp3_alfa_i_nb300_350km_2yrgp","q1i_nb300_350km_2yrgp","k12it_nb300_350km_2yrgp","elm_nb300_350km_2yrgp","e1n1ac_nb300_350km_2yrgp","pp4_gamma_sr_nb300_350km_2yrgp","pp3_gamma_p_nb300_350km_2yrgp","n_qi_nb300_350km_2yrgp","a3_gamma_ms_nb300_350km_2yrgp","n_pct_nb300_350km_2yrgp","a4pp1nv_nb300_350km_2yrgp","np3fcb_nb300_350km_2yrgp","pp3_gamma_2i_nb300_350km_2yrgp","pp4r_nb300_350km_2yrgp","a3s_nb300_350km_2yrgp","a3xi_nb300_350km_2yrgp","s_dat_nb300_350km_2yrgp","pp3_alfa_sa_nb300_350km_2yrgp","mp23bpa_nb300_350km_2yrgp","ap_pi_nb300_350km_2yrgp","q2a_nb300_350km_2yrgp","q1p2_nb300_350km_2yrgp","q2a1_nb300_350km_2yrgp","pp3_gamma_1i_nb300_350km_2yrgp","pp3t_nb300_350km_2yrgp","a3_gamma_rm_nb300_350km_2yrgp","pp3ruc_nb300_350km_2yrgp","a4jg_nb300_350km_2yrgp","a3_gamma_xg_nb300_350km_2yrgp","pp3_gamma_ml_nb300_350km_2yrgp","np12x_nb300_350km_2yrgp","pp3_gamma_cz_nb300_350km_2yrgp","k2ut_nb300_350km_2yrgp","pp2_gamma_bj_nb300_350km_2yrgp","pp4_gamma_jsp_nb300_350km_2yrgp","pp2_gamma_ca_nb300_350km_2yrgp","pp34_alfa_c_nb300_350km_2yrgp","pp23ur_nb300_350km_2yrgp","e_nb_nb300_350km_2yrgp","pp34cb1_nb300_350km_2yrgp","k2sn_nb300_350km_2yrgp","pp3_alfa_so_nb300_350km_2yrgp","pp4ja_nb300_350km_2yrgp","mp1_gamma_fo_nb300_350km_2yrgp","a3av_nb300_350km_2yrgp","q2pa_nb300_350km_2yrgp","a4gu_nb300_350km_2yrgp","a4is_nb300_350km_2yrgp","dc_nb300_350km_2yrgp","n1dl_nb300_350km_2yrgp","pp34_delta_mi_nb300_350km_2yrgp","pp4ct1_nb300_350km_2yrgp","pp2bt_nb300_350km_2yrgp","n12s_nb300_350km_2yrgp","a3tu_nb300_350km_2yrgp","pp23go_nb300_350km_2yrgp","mp1_gamma_p_nb300_350km_2yrgp","pp3_alfa_su_nb300_350km_2yrgp","pp4_gamma_v_nb300_350km_2yrgp","pp2_gamma_c1_nb300_350km_2yrgp","qfm_nb300_350km_2yrgp","mp2_gamma_ac_nb300_350km_2yrgp","pp23ac_nb300_350km_2yrgp","pp3_alfa_ar_nb300_350km_2yrgp","a4_gamma_2pq_nb300_350km_2yrgp","pp3_gamma_ma_nb300_350km_2yrgp","pp34_gamma_tp_nb300_350km_2yrgp","a3tm_nb300_350km_2yrgp","pp3cc_nb300_350km_2yrgp","n1r_nb300_350km_2yrgp","pp3_gamma_vg_nb300_350km_2yrgp","pp34cb2_nb300_350km_2yrgp","pp34_gamma_ju_nb300_350km_2yrgp","pp3bu_nb300_350km_2yrgp","pp2_gamma_t_nb300_350km_2yrgp","pp2acgm_nb300_350km_2yrgp","pp2oy3_nb300_350km_2yrgp","pp3_gamma_s_nb300_350km_2yrgp","a4aq_nb300_350km_2yrgp","pp3rn_nb300_350km_2yrgp","pop","malaria_allpop_api"
13.3504247139892,"110001",2003,0,0,0,0,0,0,0,553883.007009944,0,0,0,2444746.83558387,0,2369938.64957333,0,0,0,0,0,0,158693.515596646,0,0,0,0,0,0,0,0,0,0,0,787477.308531288,0,0,0,0,0,0,0,1409007.68093929,0,276043.898054448,1257695.01159479,0,23504.7504276269,0,0,0,631313.572737019,0,0,0,0,0,0,82896.8099413332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27563,2.43079490621485
13.531587689209,"110001",2004,0,0,0,0,0,0,0,635561.607098941,0,0,0,2805262.4978723,0,2719422.6899647,0,0,0,0,0,0,182095.324341615,0,0,0,0,0,0,0,0,0,0,0,903602.994549188,0,0,0,0,0,0,0,1616787.615397,0,316750.832318261,1443161.55703104,0,26970.888738556,0,0,0,724410.505095908,0,0,0,0,0,0,95121.2243071095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29001,2.68956242888176
13.8832335509033,"110001",2005,0,0,0,0,0,0,0,701925.46967638,0,0,0,3098181.47350429,0,3003378.47280463,0,0,0,0,0,0,201109.293948373,0,0,0,0,0,0,0,0,0,0,0,997955.114446023,0,0,0,0,0,0,0,1785608.81215694,0,349825.216410166,1593853.12520964,0,29787.1261164036,0,0,0,800051.762643352,0,0,0,0,0,0,105053.56098007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28629,8.45296727094904
14.2578058888549,"110001",2006,0,0,0,0,0,0,0,862730.213670834,0,0,0,3807946.68394024,0,3691425.17762141,0,0,0,0,0,0,247181.60493487,0,0,0,0,0,0,0,0,0,0,0,1226577.55889221,0,0,0,0,0,0,0,2194675.5582967,0,429966.993276556,1958990.38669449,0,36611.0859189837,0,0,0,983336.348303835,0,0,0,0,0,0,129120.376773055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29005,5.4128598517497
14.39500153479,"110001",2007,0,0,0,0,0,0,0,1072031.62646557,0,0,0,4731768.06884864,0,4586978.03140959,0,0,0,0,0,0,307148.739862958,0,0,0,0,0,0,0,0,0,0,0,1524149.62940787,0,0,0,0,0,0,0,2727111.6405142,0,534278.512360808,2434248.40952628,0,45493.0653435692,0,0,0,1221897.23754949,0,0,0,0,0,0,160445.438595336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23857,10.9821016892317
15.1622883183594,"110001",2008,0,0,0,0,0,0,0,1291542.86424065,0,0,0,5700653.91140726,0,5526216.39011502,0,0,0,0,0,0,370041.100875351,0,0,0,0,0,0,0,0,0,0,0,1836237.41063202,0,0,0,0,0,0,0,3285520.21446063,0,643678.3982127,2932689.75046773,0,54808.3120557149,0,0,0,1472095.24330492,0,0,0,0,0,0,193298.552208734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,8.42250884973756
15.3241438856201,"110001",2009,0,0,0,0,0,0,0,1516159.01454694,0,0,0,6692071.9829721,0,6487297.50145464,0,0,0,0,0,0,434396.074941652,0,0,0,0,0,0,0,0,0,0,0,2155583.04726875,0,0,0,0,0,0,0,3856915.0343759,0,755622.467468861,3442722.75055718,0,64340.192413382,0,0,0,1728111.80736202,0,0,0,0,0,0,226915.69172383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24354,3.20275930032028
16.065376356018,"110001",2010,0,0,0,0,0,0,0,1807139.0273486,0,0,0,7976409.0298067,0,7732334.39528307,0,0,0,0,0,0,517765.018591198,0,0,0,0,0,0,0,0,0,0,0,2569280.80368564,0,0,0,0,0,0,0,4597131.05084235,0,900640.920776028,4103447.31863889,0,76688.3101454142,0,0,0,2059769.62887302,0,0,0,0,0,0,270465.167899605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24392,1.68087897671368
16.4142619418335,"110001",2011,0,0,0,0,0,0,0,2299763.08447644,0,0,0,10150769.1194892,0,9840160.01535291,0,0,0,0,0,0,658907.177682018,0,0,0,0,0,0,0,0,0,0,0,3269663.84796601,0,0,0,0,0,0,0,5850303.78140807,0,1146154.61822464,5222042.42157576,0,97593.4568476797,0,0,0,2621260.50255133,0,0,0,0,0,0,344193.667094241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24228,0.660392933795608
16.5050985638428,"110001",2012,0,0,0,0,0,0,0,2664764.32914473,0,0,0,11761823.4876384,0,11401916.8230793,0,0,0,0,0,0,763484.010660256,0,0,0,0,0,0,0,0,0,0,0,3788600.50809865,0,0,0,0,0,0,0,6778820.36484027,0,1328063.7309755,6050846.0476761,0,113082.762446736,0,0,0,3037287.41962348,0,0,0,0,0,0,398821.518869217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24069,1.371058207653
16.6574826540528,"110001",2013,0,0,0,0,0,0,0,2534589.05976308,0,0,0,11187251.6487043,0,10844926.6316098,0,0,0,0,0,0,726187.377832623,0,0,0,0,0,0,0,0,0,0,0,3603525.19531123,0,0,0,0,0,0,0,6447671.09305227,0,1263187.05424844,5755258.73977486,0,107558.604492907,0,0,0,2888914.18311821,0,0,0,0,0,0,379338.858400453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25728,2.83737562189055
16.7665644081421,"110001",2014,0,0,0,0,0,0,0,2202769.74687588,0,0,0,9722656.77054437,0,9425147.7174101,0,0,0,0,0,0,631117.529798836,0,0,0,0,0,0,0,0,0,0,0,3131764.59582705,0,0,0,0,0,0,0,5603565.10925258,0,1097815.13378891,5001800.89888185,0,93477.417603669,0,0,0,2510707.895381,0,0,0,0,0,0,329677.175035649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25652,3.07968189614845
17.6689137971192,"110001",2015,0,0,0,0,0,0,0,1996020.79034676,0,0,0,8810101.50013908,0,8540516.23993901,0,0,0,0,0,0,571881.701397702,0,0,0,0,0,0,0,0,0,0,0,2837821.45301768,0,0,0,0,0,0,0,5077622.15001951,0,994775.706406798,4532338.70562406,0,84703.7550018442,0,0,0,2275056.28528618,0,0,0,0,0,0,298734.126164217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25578,1.17288294628196
18.5460705847169,"110001",2016,0,0,0,0,0,0,0,1983258.50901874,0,0,0,8753770.92762353,0,8485909.35835354,0,0,0,0,0,0,568225.168762931,0,0,0,0,0,0,0,0,0,0,0,2819676.81448623,0,0,0,0,0,0,0,5045156.5350974,0,988415.247896125,4503359.55775406,0,84162.1708880408,0,0,0,2260509.88953202,0,0,0,0,0,0,296824.06140997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25506,0.235238767348859
19.1722960550538,"110001",2017,0,0,0,0,0,0,0,2062384.65308832,0,0,0,9103020.47649549,0,8824472.0234812,0,0,0,0,0,0,590895.671051483,0,0,0,0,0,0,0,0,0,0,0,2932173.57314786,0,0,0,0,0,0,0,5246443.34719696,0,1027850.0905805,4683030.27417534,0,87519.9923866567,0,0,0,2350697.54302069,0,0,0,0,0,0,308666.462861742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25437,0.0786256240908912
19.7803367283325,"110001",2018,0,0,0,0,0,0,0,2077699.39051782,0,0,0,9170617.16278972,0,8890000.28068151,0,0,0,0,0,0,595283.510166183,0,0,0,0,0,0,0,0,0,0,0,2953947.13915225,0,0,0,0,0,0,0,5285402.08468597,0,1035482.64071151,4717805.25124665,0,88169.8933162558,0,0,0,2368153.2177386,0,0,0,0,0,0,310958.540542276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23167,0.0431648465489705
20.4844838845825,"110001",2019,0,0,0,0,0,0,0,2190007.46554787,0,0,0,9666326.19802882,0,9370540.83582463,0,0,0,0,0,0,627460.997164066,0,0,0,0,0,0,0,0,0,0,0,3113619.9572956,0,0,0,0,0,0,0,5571099.49433047,0,1091454.67527824,4972821.75101186,0,92935.8334898656,0,0,0,2496161.49962685,0,0,0,0,0,0,327767.110281401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22945,0
0,"110004",2003,0,0,0,0,0,0,0,306952.944881934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370317.621448597,0,0,0,0,0,0,17331.5629005461,0,0,0,0,0,0,445381.183008581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74758,0.321035875759116
0,"110004",2004,0,0,0,0,0,0,0,352217.895266486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424926.671600709,0,0,0,0,0,0,19887.3694105039,0,0,0,0,0,0,511059.514124937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76417,1.62267558265831
0,"110004",2005,0,0,0,0,0,0,0,388995.667456776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469296.524852729,0,0,0,0,0,0,21963.962200005,0,0,0,0,0,0,564423.158161101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75988,0.81591830288993
0,"110004",2006,0,0,0,0,0,0,0,478111.038564735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576808.092385993,0,0,0,0,0,0,26995.706268651,0,0,0,0,0,0,693727.372602105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76422,1.2038418256523
0,"110004",2007,0,0,0,0,0,0,0,594102.4739621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716743.783445358,0,0,0,0,0,0,33544.9604525042,0,0,0,0,0,0,862028.096141383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76155,0.498982338651435
0.0123531607666016,"110004",2008,0,0,0,0,0,0,0,715752.028140479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863505.605753163,0,0,0,0,0,0,40413.6904491391,0,0,0,0,0,0,1038538.61104546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78263,0.370545468484469
0.0176473833618164,"110004",2009,0,0,0,0,0,0,0,840230.641732105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013680.49371262,0,0,0,0,0,0,47442.1583534489,0,0,0,0,0,0,1219154.02166493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78675,0.305052430886559
0.01852975390625,"110004",2010,0,0,0,0,0,0,0,1001487.02746854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208225.23486923,0,0,0,0,0,0,56547.219044692,0,0,0,0,0,0,1453133.07625458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78574,0.279990836663527
0.01852975390625,"110004",2011,0,0,0,0,0,0,0,1274491.25966439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537586.06882719,0,0,0,0,0,0,71961.9270685474,0,0,0,0,0,0,1849255.51107436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78959,0.113983206474246
0.0194121244506836,"110004",2012,0,0,0,0,0,0,0,1476769.00698386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781620.2620425,0,0,0,0,0,0,83383.1874262109,0,0,0,0,0,0,2142755.55366919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79330,0.163872431614774
0.023823973815918,"110004",2013,0,0,0,0,0,0,0,1404627.99203703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694587.08803509,0,0,0,0,0,0,79309.8707856389,0,0,0,0,0,0,2038080.71305863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85863,0.0582323002923262
0.0247063450317383,"110004",2014,0,0,0,0,0,0,0,1220739.13108558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472737.82177499,0,0,0,0,0,0,68926.906838133,0,0,0,0,0,0,1771262.49287782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86556,0.0231064282083276
0.0247063450317383,"110004",2015,0,0,0,0,0,0,0,1106162.22539483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334508.66354145,0,0,0,0,0,0,62457.5216081173,0,0,0,0,0,0,1605014.21719623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87226,0
0.0264710881347656,"110004",2016,0,0,0,0,0,0,0,1099089.57686172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325975.99941232,0,0,0,0,0,0,62058.1768389302,0,0,0,0,0,0,1594751.97790775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87877,0.0113795418596447
0.0335300612182617,"110004",2017,0,0,0,0,0,0,0,1142939.99767608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378878.5169032,0,0,0,0,0,0,64534.1144027541,0,0,0,0,0,0,1658377.86136437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88507,0.0564927067915532
0.0688248917236328,"110004",2018,0,0,0,0,0,0,0,1151427.17582486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389117.71374843,0,0,0,0,0,0,65013.3281206429,0,0,0,0,0,0,1670692.54837858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84813,0
0.122649547912598,"110004",2019,0,0,0,0,0,0,0,1213666.48255246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464205.15764586,0,0,0,0,0,0,68527.562068946,0,0,0,0,0,0,1761000.25358933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85359,0
6.94719204992677,"110005",2003,0,0,0,0,0,0,0,420038.155543168,0,0,0,15497.7919111757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114981.437401818,0,0,0,0,0,0,0,0,0,0,0,0,564809.515727775,0,0,0,122940.095533409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17794,1.1801730920535
6.98602578552247,"110005",2004,0,0,0,0,0,0,0,481979.266020519,0,0,0,17783.1805794594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131937.225400984,0,0,0,0,0,0,0,0,0,0,0,0,648099.398207886,0,0,0,141069.510537824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17217,0.406574896904223
7.00587421075441,"110005",2005,0,0,0,0,0,0,0,532306.418287256,0,0,0,19640.0588725834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145713.803151371,0,0,0,0,0,0,0,0,0,0,0,0,715772.427728207,0,0,0,155799.660230049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17366,0.345502706437867
7.02313144781495,"110005",2006,0,0,0,0,0,0,0,654252.97959205,0,0,0,24139.4178152042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179095.510789103,0,0,0,0,0,0,0,0,0,0,0,0,879749.383931533,0,0,0,191491.946035359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17215,0.348533255881499
7.02830879736329,"110005",2007,0,0,0,0,0,0,0,812977.075240826,0,0,0,29995.7262795467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222544.717550807,0,0,0,0,0,0,0,0,0,0,0,0,1093179.70785481,0,0,0,237948.571998971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16290,0.49109883364027
7.06368929559327,"110005",2008,0,0,0,0,0,0,0,979443.809675934,0,0,0,36137.7083265637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268113.397806019,0,0,0,0,0,0,0,0,0,0,0,0,1317021.26705672,0,0,0,286671.374831305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16784,0.238322211630124
7.05764935180666,"110005",2009,0,0,0,0,0,0,0,1149781.86353532,0,0,0,42422.5271660659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314741.814816502,0,0,0,0,0,0,0,0,0,0,0,0,1546068.44393979,0,0,0,336527.266107106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16622,0
7.0774976291504,"110005",2010,0,0,0,0,0,0,0,1370447.06959922,0,0,0,50564.2242963959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375146.809560336,0,0,0,0,0,0,0,0,0,0,0,0,1842788.6502595,0,0,0,401113.307056919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17029,0.117446708555993
7.69275922906496,"110005",2011,0,0,0,0,0,0,0,1744029.3924244,0,0,0,64347.9747115252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477411.40600111,0,0,0,0,0,0,0,0,0,0,0,0,2345130.75431547,0,0,0,510456.341378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16939,0.059035362181947
8.04657733612064,"110005",2012,0,0,0,0,0,0,0,2020828.73026485,0,0,0,74560.8053374841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553182.583730453,0,0,0,0,0,0,0,0,0,0,0,0,2717332.41717933,0,0,0,591472.164794528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16852,0.0593401376691194
8.34431908282472,"110005",2013,0,0,0,0,0,0,0,1922110.08507012,0,0,0,70918.4671337018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526159.2965051,0,0,0,0,0,0,0,0,0,0,0,0,2584589.16647717,0,0,0,562578.409522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18041,0
8.28650049121095,"110005",2014,0,0,0,0,0,0,0,1670474.32373643,0,0,0,61634.0756680819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457276.407753165,0,0,0,0,0,0,0,0,0,0,0,0,2246224.01887557,0,0,0,488927.661061396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0
8.31497896026612,"110005",2015,0,0,0,0,0,0,0,1513685.8877998,0,0,0,55849.185599982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414357.069369097,0,0,0,0,0,0,0,0,0,0,0,0,2035396.50379287,0,0,0,443037.579319518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17986,0
8.28477554052735,"110005",2016,0,0,0,0,0,0,0,1504007.58923909,0,0,0,55492.0936187688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411707.727480918,0,0,0,0,0,0,0,0,0,0,0,0,2022382.45958998,0,0,0,440204.858210848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17959,0
8.32620016925049,"110005",2017,0,0,0,0,0,0,0,1564013.040191,0,0,0,57706.0638976983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428133.647153555,0,0,0,0,0,0,0,0,0,0,0,0,2103069.53348056,0,0,0,457767.729048173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17934,0
8.40042160095216,"110005",2018,0,0,0,0,0,0,0,1575626.99833938,0,0,0,58134.5742705618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431312.857385298,0,0,0,0,0,0,0,0,0,0,0,0,2118686.38635666,0,0,0,461166.994342147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16444,0
9.01055793341066,"110005",2019,0,0,0,0,0,0,0,1660796.02517573,0,0,0,61276.9836868687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454627.065864986,0,0,0,0,0,0,0,0,0,0,0,0,2233209.97467268,0,0,0,486094.939952726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,0
6.94719204992677,"110007",2003,0,0,0,0,0,0,0,420038.155543168,0,0,0,15497.7919111757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114981.437401818,0,0,0,0,0,0,0,0,0,0,0,0,564809.515727775,0,0,0,122940.095533409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022,10.9758531231291
6.98602578552247,"110007",2004,0,0,0,0,0,0,0,481979.266020519,0,0,0,17783.1805794594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131937.225400984,0,0,0,0,0,0,0,0,0,0,0,0,648099.398207886,0,0,0,141069.510537824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9411,7.863138880034
7.00587421075441,"110007",2005,0,0,0,0,0,0,0,532306.418287256,0,0,0,19640.0588725834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145713.803151371,0,0,0,0,0,0,0,0,0,0,0,0,715772.427728207,0,0,0,155799.660230049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9569,5.32971052356568
7.02313144781495,"110007",2006,0,0,0,0,0,0,0,654252.97959205,0,0,0,24139.4178152042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179095.510789103,0,0,0,0,0,0,0,0,0,0,0,0,879749.383931533,0,0,0,191491.946035359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9409,1.16909342119248
