"gold_mining_area_nb100_150km","cd_mun","year","k12it_nb100_150km_2yrgp","q1i_nb100_150km_2yrgp","e1n1ac_nb100_150km_2yrgp","elm_nb100_150km_2yrgp","n_qi_nb100_150km_2yrgp","n_pct_nb100_150km_2yrgp","pp4ja_nb100_150km_2yrgp","np12x_nb100_150km_2yrgp","e_nb_nb100_150km_2yrgp","pp4_gamma_sr_nb100_150km_2yrgp","a3_gamma_ms_nb100_150km_2yrgp","a4pp1nv_nb100_150km_2yrgp","ap_pi_nb100_150km_2yrgp","np3fcb_nb100_150km_2yrgp","q2pa_nb100_150km_2yrgp","a3s_nb100_150km_2yrgp","q2a_nb100_150km_2yrgp","k2ut_nb100_150km_2yrgp","pp4r_nb100_150km_2yrgp","a4jg_nb100_150km_2yrgp","s_dat_nb100_150km_2yrgp","q1p2_nb100_150km_2yrgp","a4gu_nb100_150km_2yrgp","pp2_gamma_ca_nb100_150km_2yrgp","a3tu_nb100_150km_2yrgp","a3_gamma_xg_nb100_150km_2yrgp","n1dl_nb100_150km_2yrgp","a3av_nb100_150km_2yrgp","pp4_gamma_jsp_nb100_150km_2yrgp","mp1_gamma_p_nb100_150km_2yrgp","mp2_gamma_ac_nb100_150km_2yrgp","pp3_gamma_p_nb100_150km_2yrgp","mp23bpa_nb100_150km_2yrgp","pp34_alfa_c_nb100_150km_2yrgp","n12s_nb100_150km_2yrgp","pp2acgm_nb100_150km_2yrgp","pp2bt_nb100_150km_2yrgp","a4is_nb100_150km_2yrgp","k2sn_nb100_150km_2yrgp","a3_gamma_rm_nb100_150km_2yrgp","pp3_alfa_i_nb100_150km_2yrgp","mp23bit_nb100_150km_2yrgp","mp1_gamma_fo_nb100_150km_2yrgp","mp1_gamma_rc_nb100_150km_2yrgp","pp3t_nb100_150km_2yrgp","pp4na_nb100_150km_2yrgp","np1_gamma_ro_nb100_150km_2yrgp","pp2_gamma_p4_nb100_150km_2yrgp","a3xi_nb100_150km_2yrgp","pp2_gamma_t_nb100_150km_2yrgp","pp2_gamma_c1_nb100_150km_2yrgp","pp3_gamma_ma_nb100_150km_2yrgp","mp3f_nb100_150km_2yrgp","c_pii_nb100_150km_2yrgp","q1p1_nb100_150km_2yrgp","o3d1t_nb100_150km_2yrgp","n_pcu3_nb100_150km_2yrgp","n_pcu5_nb100_150km_2yrgp","mp2d7_nb100_150km_2yrgp","pp4_gamma_nc1_nb100_150km_2yrgp","pp34_gamma_tp_nb100_150km_2yrgp","n_pcu6_nb100_150km_2yrgp","mp2_gamma_lc_nb100_150km_2yrgp","pp2iv_nb100_150km_2yrgp","qfm_nb100_150km_2yrgp","n1r_nb100_150km_2yrgp","pp2_gamma_i_nb100_150km_2yrgp","pp3_alfa_sa_nb100_150km_2yrgp","pp2ip_nb100_150km_2yrgp","q1t_nb100_150km_2yrgp","pp23_gamma_g_nb100_150km_2yrgp","a3mp_nb100_150km_2yrgp","pp34_gamma_ju_nb100_150km_2yrgp","pp23ac_nb100_150km_2yrgp","mp3_gamma_frp_nb100_150km_2yrgp","s_dats_nb100_150km_2yrgp","pp2p_nb100_150km_2yrgp","pp3_gamma_m4_nb100_150km_2yrgp","pp4mp1rg_nb100_150km_2yrgp","mp1pl_nb100_150km_2yrgp","pop","malaria_allpop_api"
1.76741704089355,"150220",2015,91014.1602949263,0,0,646474.03664773,0,0,0,0,2840063.06266366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814180.845571271,0,0,0,0,0,0,0,0,0,0,0,0,0,451811.457014063,106690.221522821,0,30060.5426238507,0,0,0,0,0,0,0,0,0,645072.429585901,0,0,0,66353,0
2.66624430187989,"150220",2016,90432.2283210036,0,0,642340.57092089,0,0,0,0,2821904.09158965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808975.085664703,0,0,0,0,0,0,0,0,0,0,0,0,0,448922.636942888,106008.058977918,0,29868.3396649968,0,0,0,0,0,0,0,0,0,640947.925541084,0,0,0,66759,0
3.19877203894043,"150220",2017,94040.2065518403,0,0,667968.058374138,0,0,0,0,2934489.71201497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841250.797018479,0,0,0,0,0,0,0,0,0,0,0,0,0,466833.321347018,110237.466747545,0,31059.9980074189,0,0,0,0,0,0,0,0,0,666519.850565905,0,0,0,67150,0
3.99486041436768,"150220",2018,94738.5249130637,0,0,672928.217193188,0,0,0,0,2956280.47707025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847497.708839413,0,0,0,0,0,0,0,0,0,0,0,0,0,470299.905395276,111056.061792657,0,31290.6415555718,0,0,0,0,0,0,0,0,0,671469.255366642,0,0,0,68616,0
6.72896344879152,"150220",2019,99859.5262536478,0,0,709302.715376746,0,0,0,0,3116079.42158741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893308.395749424,0,0,0,0,0,0,0,0,0,0,0,0,0,495721.521873007,117059.092152714,0,32982.0275835985,0,0,0,0,0,0,0,0,0,707764.890748859,0,0,0,69027,0
0,"150240",2003,25255.8475485023,0,0,179392.411694317,0,0,0,0,698890.545116783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678.8616972677,0,0,0,144485,0.0553690694535765
0,"150240",2004,28980.2121628978,0,0,205846.592213196,0,0,0,0,801952.745289229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926.4357723709,0,0,0,151668,0.0197800458897065
0.0017872954711914,"150240",2005,32006.258412328,0,0,227340.613886447,0,0,0,0,885690.782935812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127.58970840779,0,0,0,154811,0.0581354038149744
0.002680943359375,"150240",2006,39338.6012500763,0,0,279422.281805417,0,0,0,0,1088594.48961268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615.00116897708,0,0,0,158462,0.0252426449243352
0.0017872954711914,"150240",2007,48882.285577505,0,0,347211.11940664,0,0,0,0,1352691.37763871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249.40973663112,0,0,0,152126,0.0394409897059017
0.00536188739013671,"150240",2008,58891.5154803299,0,0,418306.729562757,0,0,0,0,1629671.04064746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914.76506357978,0,0,0,159110,0.043994720633524
0.00536188739013671,"150240",2009,69133.5181727239,0,0,491055.72600961,0,0,0,0,1913092.09119934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595.59377030012,0,0,0,161497,0.0185761964618538
0.00625553540039062,"150240",2010,82401.5671108062,0,0,585298.744103134,0,0,0,0,2280251.17929426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5477.57641280861,0,0,0,173149,0.0346522359355237
0.00625553540039062,"150240",2011,104864.141206931,0,0,744850.520468094,0,0,0,0,2901845.07451469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970.75755430858,0,0,0,176116,0.0113561516273365
0.00625553540039062,"150240",2012,121507.395601249,0,0,863067.639830445,0,0,0,0,3362404.28219219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8077.10420400393,0,0,0,178986,0.0167610874593544
0.0411077484130859,"150240",2013,115571.689474721,0,0,820906.289469839,0,0,0,0,3198148.9000493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.53302032354,0,0,0,183917,0
0.153707139526367,"150240",2014,100441.45822757,0,0,713436.181103585,0,0,0,0,2779458.71181639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676.76334013908,0,0,0,186895,0.0053505979293186
0.259157376037598,"150240",2015,91014.1602949263,0,0,646474.03664773,0,0,0,0,2518582.51756193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050.09146237088,0,0,0,189784,0
0.334223702819824,"150240",2016,90432.2283210036,0,0,642340.57092089,0,0,0,0,2502479.04870409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6011.40801294168,0,0,0,192571,0
0.419120177368164,"150240",2017,94040.2065518403,0,0,667968.058374138,0,0,0,0,2602320.55541561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6251.24539890526,0,0,0,195253,0
0.476313564453124,"150240",2018,94738.5249130637,0,0,672928.217193188,0,0,0,0,2621644.71783792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297.66553772282,0,0,0,198294,0
0.510272180480956,"150240",2019,99859.5262536478,0,0,709302.715376746,0,0,0,0,2763355.24295854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6638.07989070988,0,0,0,200793,0.00498025329568261
0.0357450601196289,"150260",2003,0,0,0,0,0,0,0,0,417887.214589365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082.3136598796,0,0,0,0,0,0,0,0,0,0,0,15651.486438673,0,0,0,11339,1.05829438222065
0.0384259609985352,"150260",2004,0,0,0,0,0,0,0,0,479511.135617397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191.2262724401,0,0,0,0,0,0,0,0,0,0,0,17959.5397377333,0,0,0,11847,0.506457330969866
0.0589798947143555,"150260",2005,0,0,0,0,0,0,0,0,529580.571456543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.2177703406,0,0,0,0,0,0,0,0,0,0,0,19834.8330433647,0,0,0,12069,0.994282873477504
0.0679162895507813,"150260",2006,0,0,0,0,0,0,0,0,650902.666032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32837.8894789545,0,0,0,0,0,0,0,0,0,0,0,24378.8129778462,0,0,0,12328,0.648929266709929
0.0697036309204102,"150260",2007,0,0,0,0,0,0,0,0,808813.963717358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40804.4780511784,0,0,0,0,0,0,0,0,0,0,0,30293.1995585723,0,0,0,10981,0.364265549585648
0.0732782243041992,"150260",2008,0,0,0,0,0,0,0,0,974428.251507281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49159.6806988011,0,0,0,0,0,0,0,0,0,0,0,36496.0928008113,0,0,0,11367,0.351895838831706
0.0750655213623047,"150260",2009,0,0,0,0,0,0,0,0,1143894.0343808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57709.190385685,0,0,0,0,0,0,0,0,0,0,0,42843.2393749663,0,0,0,11433,0.174932213767165
0.0840020067138672,"150260",2010,0,0,0,0,0,0,0,0,1363429.25303156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68784.6915673458,0,0,0,0,0,0,0,0,0,0,0,51065.6792524337,0,0,0,11381,0.175731482295053
0.0786402285156249,"150260",2011,0,0,0,0,0,0,0,0,1735098.52698921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87535.3207748331,0,0,0,0,0,0,0,0,0,0,0,64986.1257220291,0,0,0,11439,0.874202290410001
0.0777465807495117,"150260",2012,0,0,0,0,0,0,0,0,2010480.42447599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101428.274032028,0,0,0,0,0,0,0,0,0,0,0,75300.2389169154,0,0,0,11495,6.35058721183123
0.0902576613159179,"150260",2013,0,0,0,0,0,0,0,0,1912267.29996802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96473.4445371157,0,0,0,0,0,0,0,0,0,0,0,71621.778957697,0,0,0,11600,0.689655172413793
0.0911512897338867,"150260",2014,0,0,0,0,0,0,0,0,1661920.12077229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83843.4870476128,0,0,0,0,0,0,0,0,0,0,0,62245.3124295399,0,0,0,11641,0
0.0902577031860351,"150260",2015,0,0,0,0,0,0,0,0,1505934.57062945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75974.0519950194,0,0,0,0,0,0,0,0,0,0,0,56403.0525147718,0,0,0,11682,0
0.092938584777832,"150260",2016,0,0,0,0,0,0,0,0,1496305.83292045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75488.2843968666,0,0,0,0,0,0,0,0,0,0,0,56042.419184982,0,0,0,11721,0
0.0920449571533203,"150260",2017,0,0,0,0,0,0,0,0,1556004.00659243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78500.0434991671,0,0,0,0,0,0,0,0,0,0,0,58278.345825041,0,0,0,11759,0
0.0902576727294922,"150260",2018,0,0,0,0,0,0,0,0,1567558.4917194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79082.9646107034,0,0,0,0,0,0,0,0,0,0,0,58711.105816151,0,0,0,12040,0.0830564784053156
0.0920449561157226,"150260",2019,0,0,0,0,0,0,0,0,1652291.38306329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83357.71944946,0,0,0,0,0,0,0,0,0,0,0,61884.6790997501,0,0,0,12085,0
0.107187850341797,"150275",2003,1530460.34549318,0,0,229590.082688446,0,0,0,0,178046.006055647,0,0,0,0,0,0,0,6442.92047978821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651.486438673,0,0,0,22715,0.528285274047986
0.111654443969727,"150275",2004,1756150.35029479,0,0,263446.684734323,0,0,0,0,204301.638277636,0,0,0,0,0,0,0,7393.02856870523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17959.5397377333,0,0,0,23979,0.375328412360816
0.144713742248535,"150275",2005,1939523.47921028,0,0,290955.173898724,0,0,0,0,225634.339459651,0,0,0,0,0,0,0,8164.99139100997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834.8330433647,0,0,0,24533,0.366852810500143
0.168833298400879,"150275",2006,2383850.67635477,0,0,357610.359205246,0,0,0,0,277325.115418949,0,0,0,0,0,0,0,10035.5166918708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24378.8129778462,0,0,0,25176,3.93231649189705
0.200098139160156,"150275",2007,2962181.31384314,0,0,444367.901975443,0,0,0,0,344605.173009228,0,0,0,0,0,0,0,12470.1686704962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30293.1995585723,0,0,0,21422,8.44925777238353
0.222430652221679,"150275",2008,3568723.20184668,0,0,535357.51998862,0,0,0,0,415167.184617364,0,0,0,0,0,0,0,15023.5841598784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36496.0928008113,0,0,0,22148,0.722412858948889
0.240296168640137,"150275",2009,4189370.71522118,0,0,628463.175640293,0,0,0,0,487370.173247618,0,0,0,0,0,0,0,17636.3814051161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42843.2393749663,0,0,0,22251,0.898836007370455
0.314438597717285,"150275",2010,4993391.3572844,0,0,749077.320422352,0,0,0,0,580905.863033507,0,0,0,0,0,0,0,21021.141471704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51065.6792524337,0,0,0,28216,0.248086192231358
0.328729888122558,"150275",2011,6354584.19968657,0,0,953274.951652927,0,0,0,0,739260.144982016,0,0,0,0,0,0,0,26751.4808869522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64986.1257220291,0,0,0,28774,0.139014387989157
0.363564266052246,"150275",2012,7363136.41008224,0,0,1104571.64226123,0,0,0,0,856590.001641373,0,0,0,0,0,0,0,30997.2764153558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75300.2389169154,0,0,0,29313,0.341145566813359
1.07275887304687,"150275",2013,7003442.96357624,0,0,1050612.68254758,0,0,0,0,814745.087630127,0,0,0,0,0,0,0,29483.0416429466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71621.778957697,0,0,0,30233,0.0992293189561076
1.38001372393798,"150275",2014,6086577.31899883,0,0,913070.236725574,0,0,0,0,708081.581720053,0,0,0,0,0,0,0,25623.2275314229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62245.3124295399,0,0,0,30801,0.227265348527645
1.58098075476074,"150275",2015,5515299.49419594,0,0,827370.712774625,0,0,0,0,641622.012640833,0,0,0,0,0,0,0,23218.2664307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56403.0525147718,0,0,0,31352,0.06379178361827
1.91860371685792,"150275",2016,5480035.43076854,0,0,822080.618678381,0,0,0,0,637519.570085538,0,0,0,0,0,0,0,23069.8120410862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56042.419184982,0,0,0,31884,0.0627273867770669
2.72514693450928,"150275",2017,5698672.62356493,0,0,854879.202007058,0,0,0,0,662954.713875606,0,0,0,0,0,0,0,23990.2292549392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58278.345825041,0,0,0,32395,0
3.18334708129883,"150275",2018,5740989.4992243,0,0,861227.314854518,0,0,0,0,667877.644889201,0,0,0,0,0,0,0,24168.3745205969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58711.105816151,0,0,0,32847,0
3.39413885339357,"150275",2019,6051313.25557143,0,0,907780.14262933,0,0,0,0,703979.139164759,0,0,0,0,0,0,0,25474.7731417839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61884.6790997501,0,0,0,33318,0
0,"150290",2003,0,0,0,0,0,0,0,0,174448.652557576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651.486438673,0,0,0,27903,4.90986632261764
0.00089364788818359,"150290",2004,0,0,0,0,0,0,0,0,200173.799471244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17959.5397377333,0,0,0,29157,8.05981410981925
0.0223412087402344,"150290",2005,0,0,0,0,0,0,0,0,221075.481340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834.8330433647,0,0,0,29705,4.0733883184649
