"gold_mining_area_nb250_300km","cd_mun","year","k12it_nb250_300km_2yrgp","pp3_alfa_i_nb250_300km_2yrgp","elm_nb250_300km_2yrgp","q1i_nb250_300km_2yrgp","e1n1ac_nb250_300km_2yrgp","q1p2_nb250_300km_2yrgp","n_qi_nb250_300km_2yrgp","pp4_gamma_sr_nb250_300km_2yrgp","a3_gamma_ms_nb250_300km_2yrgp","n_pct_nb250_300km_2yrgp","pp3_gamma_p_nb250_300km_2yrgp","a4pp1nv_nb250_300km_2yrgp","dc_nb250_300km_2yrgp","a3s_nb250_300km_2yrgp","ap_pi_nb250_300km_2yrgp","np3fcb_nb250_300km_2yrgp","a3xi_nb250_300km_2yrgp","q2a_nb250_300km_2yrgp","pp4r_nb250_300km_2yrgp","pp3_gamma_2i_nb250_300km_2yrgp","pp3ruc_nb250_300km_2yrgp","a4jg_nb250_300km_2yrgp","q2a1_nb250_300km_2yrgp","pp23ur_nb250_300km_2yrgp","q2pa_nb250_300km_2yrgp","pp3_gamma_1i_nb250_300km_2yrgp","pp2_gamma_ca_nb250_300km_2yrgp","np12x_nb250_300km_2yrgp","pp3_alfa_su_nb250_300km_2yrgp","c_pii_nb250_300km_2yrgp","pp3_alfa_sa_nb250_300km_2yrgp","a3_gamma_xg_nb250_300km_2yrgp","a3_gamma_rm_nb250_300km_2yrgp","e_nb_nb250_300km_2yrgp","pp4ja_nb250_300km_2yrgp","mp23bpa_nb250_300km_2yrgp","pp34cb1_nb250_300km_2yrgp","s_dat_nb250_300km_2yrgp","a4is_nb250_300km_2yrgp","pp4_gamma_jsp_nb250_300km_2yrgp","k2sn_nb250_300km_2yrgp","pp34_alfa_c_nb250_300km_2yrgp","a3av_nb250_300km_2yrgp","a4gu_nb250_300km_2yrgp","pp2_gamma_bj_nb250_300km_2yrgp","mp1_gamma_fo_nb250_300km_2yrgp","k2ut_nb250_300km_2yrgp","pp34_delta_mi_nb250_300km_2yrgp","pp3_gamma_ml_nb250_300km_2yrgp","pp2bt_nb250_300km_2yrgp","pp3_gamma_cz_nb250_300km_2yrgp","pp4ct1_nb250_300km_2yrgp","n1dl_nb250_300km_2yrgp","pp3t_nb250_300km_2yrgp","mp23b_nb250_300km_2yrgp","pp3_alfa_so_nb250_300km_2yrgp","mp1_gamma_p_nb250_300km_2yrgp","pp3_gamma_1tr_nb250_300km_2yrgp","pp23go_nb250_300km_2yrgp","pp2_gamma_c1_nb250_300km_2yrgp","pp23ac_nb250_300km_2yrgp","pp3_gamma_3pp_nb250_300km_2yrgp","n_pcu3_nb250_300km_2yrgp","pp3_gamma_ma_nb250_300km_2yrgp","qfm_nb250_300km_2yrgp","mp2_gamma_ac_nb250_300km_2yrgp","mp23bit_nb250_300km_2yrgp","a4_gamma_2pq_nb250_300km_2yrgp","n12s_nb250_300km_2yrgp","pp3bu_nb250_300km_2yrgp","pp2_gamma_t_nb250_300km_2yrgp","pp3_alfa_ar_nb250_300km_2yrgp","a3tu_nb250_300km_2yrgp","pp3pa1_nb250_300km_2yrgp","mp3f_nb250_300km_2yrgp","pp34cb2_nb250_300km_2yrgp","o3d1t_nb250_300km_2yrgp","a3mp_nb250_300km_2yrgp","pp2_gamma_i_nb250_300km_2yrgp","pp2ip_nb250_300km_2yrgp","pop","malaria_allpop_api"
18.267054616272,"150150",2019,11699007.1212808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863790.969860803,0,0,0,0,0,1932519.22024375,0,0,0,0,0,0,0,578560.457652365,0,62737,0
3.23109678753663,"150157",2003,1530460.34549318,0,229590.082688446,0,0,0,0,0,105631.906839937,833630.995178042,0,0,0,0,0,0,953894.578953347,85997.3070962257,0,0,0,0,0,0,0,0,0,160185.214104599,0,0,0,181483.207812641,958458.50478357,3597.35349807107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253138.81959659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296828.73530251,0,0,0,0,0,0,0,0,0,0,0,0,13575,27.329650092081
3.26216426446533,"150157",2004,1756150.35029479,0,263446.684734323,0,0,0,0,0,121208.962222072,956562.754800914,0,0,0,0,0,0,1094561.06060259,98678.9376321796,0,0,0,0,0,0,0,0,0,183806.996823029,0,0,0,208245.708496347,1099798.00775321,4127.83880639256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290468.046439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340600.714689596,0,0,0,0,0,0,0,0,0,0,0,0,13913,4.81564004887515
3.29240146002197,"150157",2005,1939523.47921028,0,290955.173898724,0,0,0,0,0,133865.319721035,1056444.80950222,0,0,0,0,0,0,1208852.57695144,108982.762443439,0,0,0,0,0,0,0,0,0,202999.695283238,0,0,0,229990.240303539,1214636.35392492,4558.85811943708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320798.043250803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376165.447944353,0,0,0,0,0,0,0,0,0,0,0,0,14060,4.55192034139403
3.31381984509277,"150157",2006,2383850.67635477,0,357610.359205246,0,0,0,0,0,164532.647517818,1298466.71136396,0,0,0,0,0,0,1485789.71281763,133949.722571848,0,0,0,0,0,0,0,0,0,249505.080030173,0,0,0,282678.913547274,1492898.50051621,5603.25107064471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394289.958628443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462341.532399785,0,0,0,0,0,0,0,0,0,0,0,0,14232,6.88589094997189
3.41864889019776,"150157",2007,2962181.31384314,0,444367.901975443,0,0,0,0,0,204448.851947255,1613479.34549792,0,0,0,0,0,0,1846247.57215865,166446.400830583,0,0,0,0,0,0,0,0,0,310035.898265434,0,0,0,351257.821571118,1855080.9769913,6962.61967365156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489946.102442592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574507.229614925,0,0,0,0,0,0,0,0,0,0,0,0,13145,8.97679726131609
3.62094195837402,"150157",2008,3568723.20184668,0,535357.51998862,0,0,0,0,0,246312.18829359,1943858.44953842,0,0,0,0,0,0,2224288.74165283,200528.282901533,0,0,0,0,0,0,0,0,0,373519.4393316,0,0,0,423182.042170343,2234930.89128433,8388.29893999873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590268.399597979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692144.424236959,0,0,0,0,0,0,0,0,0,0,0,0,13559,15.414116085257
3.68667692877198,"150157",2009,4189370.71522118,0,628463.175640293,0,0,0,0,0,289149.090606199,2281920.78859395,0,0,0,0,0,0,2611121.56629425,235402.766884962,0,0,0,0,0,0,0,0,0,438479.341825084,0,0,0,496778.919070703,2623614.52455735,9847.13353828256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692923.773442736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812517.367584429,0,0,0,0,0,0,0,0,0,0,0,0,13593,10.0051497094093
3.82192833074951,"150157",2010,4993391.3572844,0,749077.320422352,0,0,0,0,0,344642.350402121,2719865.18222728,0,0,0,0,0,0,3112245.90714318,280581.075666909,0,0,0,0,0,0,0,0,0,522631.942755043,0,0,0,592120.327751365,3127136.50386006,11736.9874490779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825909.144061791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968455.044142677,0,0,0,0,0,0,0,0,0,0,0,0,15298,9.674467250621
3.87617430426025,"150157",2011,6354584.19968657,0,953274.951652927,0,0,0,0,0,438591.46574067,3461297.35796606,0,0,0,0,0,0,3960640.62517758,357067.159889837,0,0,0,0,0,0,0,0,0,665100.819874218,0,0,0,753531.660111725,3979590.38173591,14936.4769671071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051051.04361096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232454.79500382,0,0,0,0,0,0,0,0,0,0,0,0,15467,9.6980668520075
3.93229307354736,"150157",2012,7363136.41008224,0,1104571.64226123,0,0,0,0,0,508201.432078868,4010648.65956429,0,0,0,0,0,0,4589243.9659442,413738.19642821,0,0,0,0,0,0,0,0,0,770660.661547762,0,0,0,873126.585212613,4611201.28653234,17307.0831920498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217866.0263009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428060.82816885,0,0,0,0,0,0,0,0,0,0,0,0,15629,0.959754302898458
4.6564661255493,"150157",2013,7003442.96357624,0,1050612.68254758,0,0,0,0,0,483375.499970177,3814726.16692814,0,0,0,0,0,0,4365056.75997216,393526.847685483,0,0,0,0,0,0,0,0,0,733013.445198606,0,0,0,830473.849587465,4385941.45282688,16461.6222287312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158372.57079695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358299.23575819,0,0,0,0,0,0,0,0,0,0,0,0,15916,0.251319426991706
5.24315434405517,"150157",2014,6086577.31899883,0,913070.236725574,0,0,0,0,0,420093.712475362,3315315.89342162,0,0,0,0,0,0,3793599.17822794,342007.723629189,0,0,0,0,0,0,0,0,0,637049.952897565,0,0,0,721751.190551505,3811749.72196834,14306.5256635086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006722.58673794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180475.56948441,0,0,0,0,0,0,0,0,0,0,0,0,16074,0.248849073037203
5.59309152313232,"150157",2015,5515299.49419594,0,827370.712774625,0,0,0,0,0,380664.291029062,3004144.87679517,0,0,0,0,0,0,3437537.14646054,309907.346326694,0,0,0,0,0,0,0,0,0,577257.315375963,0,0,0,654008.610678227,3453984.10498325,12963.7347264701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912232.981268477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069677.74663199,0,0,0,0,0,0,0,0,0,0,0,0,16227,0.123251371171504
6.07352056256104,"150157",2016,5480035.43076854,0,822080.618678381,0,0,0,0,0,378230.376113377,2984936.78925761,0,0,0,0,0,0,3415558.00859243,307925.841545497,0,0,0,0,0,0,0,0,0,573566.411807667,0,0,0,649826.969925391,3431899.8075333,12880.8463966285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906400.28954505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062838.3748184,0,0,0,0,0,0,0,0,0,0,0,0,16375,0.122137404580153
7.49375141888427,"150157",2017,5698672.62356493,0,854879.202007058,0,0,0,0,0,393320.648559326,3104026.9317435,0,0,0,0,0,0,3551828.66309204,320211.171163435,0,0,0,0,0,0,0,0,0,596450.013883637,0,0,0,675753.142539196,3568822.45143897,13394.7540405806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942562.978155289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105242.4799747,0,0,0,0,0,0,0,0,0,0,0,0,16517,0
8.49381770202636,"150157",2018,5740989.4992243,0,861227.314854518,0,0,0,0,0,396241.346426848,3127076.63654156,0,0,0,0,0,0,3578203.62825112,322588.976875389,0,0,0,0,0,0,0,0,0,600879.098118126,0,0,0,680771.111388822,3595323.60809489,13494.2200353246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949562.208148392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113449.72606305,0,0,0,0,0,0,0,0,0,0,0,0,16841,0.118757793480197
9.9818437597046,"150157",2019,6051313.25557143,0,907780.14262933,0,0,0,0,0,417659.797559677,3296107.80588406,0,0,0,0,0,0,3771620.04035983,340026.218847992,0,0,0,0,0,0,0,0,0,633359.049329269,0,0,0,717569.549798669,3789665.42451839,14223.637333667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000889.89501451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173636.19767082,0,0,0,0,0,0,0,0,0,0,0,0,16981,0
4.14408802893066,"150175",2003,3157242.25881792,0,3345262.12471538,0,0,0,0,0,239355.368260928,1397381.93108307,0,0,0,0,0,0,0,167921.61901827,0,0,0,0,0,0,0,0,0,0,0,0,0,139133.677375212,0,0,0,0,0,0,0,0,0,0,3746.11176676795,0,0,0,0,0,0,0,0,0,405653.506971267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196249251271414,0,0,0,0,0,0,0,0,0,7789,5.39221979714983
4.82494314080811,"150175",2004,3622826.37058584,0,3838572.66831288,0,0,0,0,0,274652.012418469,1603447.46924911,0,0,0,0,0,0,0,192684.254073878,0,0,0,0,0,0,0,0,0,0,0,0,0,159651.08601461,0,0,0,0,0,0,0,0,0,0,4298.53377830122,0,0,0,0,0,0,0,0,0,465473.378950135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22518923301755,0,0,0,0,0,0,0,0,0,8022,1.8698578908003
9.08456378179903,"150175",2005,4001113.46142651,0,4239387.48501683,0,0,0,0,0,303330.535798688,1770875.71902195,0,0,0,0,0,0,0,212803.895058115,0,0,0,0,0,0,0,0,0,0,0,0,0,176321.480535409,0,0,0,0,0,0,0,0,0,0,4747.37666270668,0,0,0,0,0,0,0,0,0,514077.024936722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248702968188103,0,0,0,0,0,0,0,0,0,8124,11.5706548498277
10.5214384551389,"150175",2006,4917732.1818643,0,5210592.61814261,0,0,0,0,0,372820.804013769,2176567.24746101,0,0,0,0,0,0,0,261555.332844836,0,0,0,0,0,0,0,0,0,0,0,0,0,216715.128811617,0,0,0,0,0,0,0,0,0,0,5834.95749838109,0,0,0,0,0,0,0,0,0,631847.397945829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305678557275342,0,0,0,0,0,0,0,0,0,8243,0.2426301103967
14.5312633715209,"150175",2007,6110791.46864966,0,6474700.88651392,0,0,0,0,0,463268.454696282,2704610.18917969,0,0,0,0,0,0,0,325009.585195047,0,0,0,0,0,0,0,0,0,0,0,0,0,269290.988466822,0,0,0,0,0,0,0,0,0,0,7250.53890338604,0,0,0,0,0,0,0,0,0,785135.81994051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379837260523441,0,0,0,0,0,0,0,0,0,7444,0
16.57160226416,"150175",2008,7362048.76923061,0,7800472.97264905,0,0,0,0,0,558128.185885189,3258411.32309148,0,0,0,0,0,0,0,391559.166917879,0,0,0,0,0,0,0,0,0,0,0,0,0,324431.524194223,0,0,0,0,0,0,0,0,0,0,8735.1730596245,0,0,0,0,0,0,0,0,0,945901.725910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457613461478903,0,0,0,0,0,0,0,0,0,7673,0.130327121073895
22.4759528913572,"150175",2009,8642405.07694322,0,9157076.96791391,0,0,0,0,0,655193.957345025,3825091.55320335,0,0,0,0,0,0,0,459656.413339461,0,0,0,0,0,0,0,0,0,0,0,0,0,380854.397968027,0,0,0,0,0,0,0,0,0,0,10254.3335917572,0,0,0,0,0,0,0,0,0,1110406.37389698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537198411302585,0,0,0,0,0,0,0,0,0,7688,0
26.719611590454,"150175",2010,10301048.4750287,0,10914495.7793871,0,0,0,0,0,780938.252149616,4559200.03288102,0,0,0,0,0,0,0,547873.300720401,0,0,0,0,0,0,0,0,0,0,0,0,0,453947.666242017,0,0,0,0,0,0,0,0,0,0,12222.3370077404,0,0,0,0,0,0,0,0,0,1323514.66781042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640297096267744,0,0,0,0,0,0,0,0,0,7317,2.870028700287
33.098601831908,"150175",2011,13109102.6510732,0,13889774.9975195,0,0,0,0,0,993821.13737218,5802032.8108054,0,0,0,0,0,0,0,697222.943502943,0,0,0,0,0,0,0,0,0,0,0,0,0,577693.287184062,0,0,0,0,0,0,0,0,0,0,15554.1322671072,0,0,0,0,0,0,0,0,0,1684303.27093277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814841361294977,0,0,0,0,0,0,0,0,0,7306,0.273747604708459
40.0987211876862,"150175",2012,15189681.6535036,0,16094256.492365,0,0,0,0,0,1151553.01617616,6722888.18579825,0,0,0,0,0,0,0,807880.96906552,0,0,0,0,0,0,0,0,0,0,0,0,0,669380.457172142,0,0,0,0,0,0,0,0,0,0,18022.7681346674,0,0,0,0,0,0,0,0,0,1951623.3242196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944166904907477,0,0,0,0,0,0,0,0,0,7295,0.137080191912269
41.8066133046891,"150175",2013,14447656.9725814,0,15308042.8105482,0,0,0,0,0,1095298.98933841,6394471.23311039,0,0,0,0,0,0,0,768415.519297146,0,0,0,0,0,0,0,0,0,0,0,0,0,636680.837030061,0,0,0,0,0,0,0,0,0,0,17142.3455504735,0,0,0,0,0,0,0,0,0,1856285.40289455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898043808826023,0,0,0,0,0,0,0,0,0,7285,0.137268359643102
44.0056618429581,"150175",2014,12556221.518378,0,13303968.7270285,0,0,0,0,0,951906.372437316,5557329.98424618,0,0,0,0,0,0,0,667817.314375963,0,0,0,0,0,0,0,0,0,0,0,0,0,553328.864426066,0,0,0,0,0,0,0,0,0,0,14898.1311284462,0,0,0,0,0,0,0,0,0,1613267.17296162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780475132973258,0,0,0,0,0,0,0,0,0,7258,0.137779002480022
47.3658092587284,"150175",2015,11377711.7351585,0,12055276.413222,0,0,0,0,0,862561.741890267,5035726.59062754,0,0,0,0,0,0,0,605136.894375127,0,0,0,0,0,0,0,0,0,0,0,0,0,501394.173794062,0,0,0,0,0,0,0,0,0,0,13499.8129113884,0,0,0,0,0,0,0,0,0,1461848.12197567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707220804159269,0,0,0,0,0,0,0,0,0,7232,0.691371681415929
48.0946227040411,"150175",2016,11304964.2173293,0,11978196.6403977,0,0,0,0,0,857046.641212946,5003528.85012735,0,0,0,0,0,0,0,601267.732628252,0,0,0,0,0,0,0,0,0,0,0,0,0,498188.328678051,0,0,0,0,0,0,0,0,0,0,13413.4969716527,0,0,0,0,0,0,0,0,0,1452501.26693202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702698931988719,0,0,0,0,0,0,0,0,0,7206,0
53.4379565391209,"150175",2017,11755998.8269347,0,12456091.2309172,0,0,0,0,0,891240.265341412,5203154.84081445,0,0,0,0,0,0,0,625256.535409122,0,0,0,0,0,0,0,0,0,0,0,0,0,518064.568356089,0,0,0,0,0,0,0,0,0,0,13948.6557969039,0,0,0,0,0,0,0,0,0,1510451.76808246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730734539387974,0,0,0,0,0,0,0,0,0,7182,2.92397660818713
54.3052003342253,"150175",2018,11843295.8473942,0,12548586.9573151,0,0,0,0,0,897858.386083271,5241792.12900061,0,0,0,0,0,0,0,629899.529455615,0,0,0,0,0,0,0,0,0,0,0,0,0,521911.582454074,0,0,0,0,0,0,0,0,0,0,14052.2349234767,0,0,0,0,0,0,0,0,0,1521667.99401464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736160785934481,0,0,0,0,0,0,0,0,0,7392,0
58.2180759646592,"150175",2019,12483474.0005489,0,13226888.9542041,0,0,0,0,0,946391.271759995,5525132.24374599,0,0,0,0,0,0,0,663948.152629087,0,0,0,0,0,0,0,0,0,0,0,0,0,550123.019310055,0,0,0,0,0,0,0,0,0,0,14811.8151887105,0,0,0,0,0,0,0,0,0,1603920.31791797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775953260802708,0,0,0,0,0,0,0,0,0,7380,0
23.2459743726808,"150178",2003,0,0,16963.3854140262,0,0,0,0,0,0,0,0,13977.7007905564,0,0,0,0,598769.294972522,0,0,0,0,0,0,0,0,0,0,1015937.10835212,0,0,0,0,0,0,0,0,0,0,849963.497984921,0,0,0,0,0,0,0,0,0,0,14689.828355201,0,0,0,0,0,0,0,0,0,0,524772.853624765,0,0,0,0,0,0,268837.697723756,0,0,0,0,0,0,0,0,0,0,0,0,38200,50.4973821989529
23.343764958191,"150178",2004,0,0,19464.8984697659,0,0,0,0,0,0,0,0,16038.9285563236,0,0,0,0,687067.07116473,0,0,0,0,0,0,0,0,0,0,1165752.71875805,0,0,0,0,0,0,0,0,0,0,975303.737283703,0,0,0,0,0,0,0,0,0,0,16856.0703240198,0,0,0,0,0,0,0,0,0,0,602158.712201952,0,0,0,0,0,0,308481.966501316,0,0,0,0,0,0,0,0,0,0,0,0,42337,31.3673618820417
23.6522085242311,"150178",2005,0,0,21497.3778277115,0,0,0,0,0,0,0,0,17713.6761161389,0,0,0,0,758809.014326444,0,0,0,0,0,0,0,0,0,0,1287477.90222227,0,0,0,0,0,0,0,0,0,0,1077142.68172183,0,0,0,0,0,0,0,0,0,0,18616.141923821,0,0,0,0,0,0,0,0,0,0,665034.722300777,0,0,0,0,0,0,340692.934885573,0,0,0,0,0,0,0,0,0,0,0,0,44147,25.8681224092237
23.9045923264771,"150178",2006,0,0,26422.2316583198,0,0,0,0,0,0,0,0,21771.7182817404,0,0,0,0,932645.261279705,0,0,0,0,0,0,0,0,0,0,1582427.38533594,0,0,0,0,0,0,0,0,0,0,1323906.27794757,0,0,0,0,0,0,0,0,0,0,22880.9308017693,0,0,0,0,0,0,0,0,0,0,817388.131440216,0,0,0,0,0,0,418742.589075001,0,0,0,0,0,0,0,0,0,0,0,0,46250,25.9243243243243
24.1623427800905,"150178",2007,0,0,32832.3588656949,0,0,0,0,0,0,0,0,27053.6144332014,0,0,0,0,1158908.31284432,0,0,0,0,0,0,0,0,0,0,1966329.88712342,0,0,0,0,0,0,0,0,0,0,1645090.64125301,0,0,0,0,0,0,0,0,0,0,28431.9258486357,0,0,0,0,0,0,0,0,0,0,1015689.39410743,0,0,0,0,0,0,520331.027849861,0,0,0,0,0,0,0,0,0,0,0,0,47069,18.2285580743164
24.5382781668092,"150178",2008,0,0,39555.1752040951,0,0,0,0,0,0,0,0,32593.1640546068,0,0,0,0,1396208.58639969,0,0,0,0,0,0,0,0,0,0,2368959.3401552,0,0,0,0,0,0,0,0,0,0,1981942.53442358,0,0,0,0,0,0,0,0,0,0,34253.7011407883,0,0,0,0,0,0,0,0,0,0,1223663.88906764,0,0,0,0,0,0,626875.00020698,0,0,0,0,0,0,0,0,0,0,0,0,50400,15.1785714285714
24.5809379349976,"150178",2009,0,0,46434.3361092644,0,0,0,0,0,0,0,0,38261.5404120197,0,0,0,0,1639027.4709948,0,0,0,0,0,0,0,0,0,0,2780952.26888439,0,0,0,0,0,0,0,0,0,0,2326628.19258968,0,0,0,0,0,0,0,0,0,0,40210.8665566722,0,0,0,0,0,0,0,0,0,0,1436475.00021322,0,0,0,0,0,0,735896.739375143,0,0,0,0,0,0,0,0,0,0,0,0,52200,14.5977011494253
24.793427503296,"150178",2010,0,0,55345.976369866,0,0,0,0,0,0,0,0,45604.664327177,0,0,0,0,1953588.29866291,0,0,0,0,0,0,0,0,0,0,3314670.38092728,0,0,0,0,0,0,0,0,0,0,2773152.79506798,0,0,0,0,0,0,0,0,0,0,47928.1035701809,0,0,0,0,0,0,0,0,0,0,1712162.12137987,0,0,0,0,0,0,877129.446887732,0,0,0,0,0,0,0,0,0,0,0,0,52493,21.1456765663993
25.0966400280152,"150178",2011,0,0,70433.2269977422,0,0,0,0,0,0,0,0,58036.4442980677,0,0,0,0,2486134.26169088,0,0,0,0,0,0,0,0,0,0,4218245.78181363,0,0,0,0,0,0,0,0,0,0,3529111.11386216,0,0,0,0,0,0,0,0,0,0,60993.2504536649,0,0,0,0,0,0,0,0,0,0,2178895.58124668,0,0,0,0,0,0,1116233.94311794,0,0,0,0,0,0,0,0,0,0,0,0,54032,10.7713947290495
26.9717586575928,"150178",2012,0,0,81611.863481523,0,0,0,0,0,0,0,0,67247.5558894773,0,0,0,0,2880714.94961258,0,0,0,0,0,0,0,0,0,0,4887734.29176998,0,0,0,0,0,0,0,0,0,0,4089225.30902746,0,0,0,0,0,0,0,0,0,0,70673.6442656305,0,0,0,0,0,0,0,0,0,0,2524713.63725672,0,0,0,0,0,0,1293394.26947034,0,0,0,0,0,0,0,0,0,0,0,0,55521,4.77296878658526
28.0339406557007,"150178",2013,0,0,77625.0770339365,0,0,0,0,0,0,0,0,63962.474125425,0,0,0,0,2739990.36827674,0,0,0,0,0,0,0,0,0,0,4648965.66178711,0,0,0,0,0,0,0,0,0,0,3889464.30189338,0,0,0,0,0,0,0,0,0,0,67221.196114835,0,0,0,0,0,0,0,0,0,0,2401379.92468525,0,0,0,0,0,0,1230211.21586836,0,0,0,0,0,0,0,0,0,0,0,0,58033,0.448020953595368
29.083631814209,"150178",2014,0,0,67462.6802442084,0,0,0,0,0,0,0,0,55588.7363263486,0,0,0,0,2381280.65246817,0,0,0,0,0,0,0,0,0,0,4040339.744466,0,0,0,0,0,0,0,0,0,0,3380269.57970273,0,0,0,0,0,0,0,0,0,0,58420.8381158286,0,0,0,0,0,0,0,0,0,0,2086999.87419113,0,0,0,0,0,0,1069156.37394707,0,0,0,0,0,0,0,0,0,0,0,0,59651,0.0670567132152018
30.2764264850464,"150178",2015,0,0,61130.7253202178,0,0,0,0,0,0,0,0,50371.2535428914,0,0,0,0,2157776.90642343,0,0,0,0,0,0,0,0,0,0,3661118.98052722,0,0,0,0,0,0,0,0,0,0,3063002.09889504,0,0,0,0,0,0,0,0,0,0,52937.5381308279,0,0,0,0,0,0,0,0,0,0,1891116.9196166,0,0,0,0,0,0,968806.818577737,0,0,0,0,0,0,0,0,0,0,0,0,61222,0
31.5129027172852,"150178",2016,0,0,60739.8639032949,0,0,0,0,0,0,0,0,50049.1867028723,0,0,0,0,2143980.37882409,0,0,0,0,0,0,0,0,0,0,3637710.2912837,0,0,0,0,0,0,0,0,0,0,3043417.68640623,0,0,0,0,0,0,0,0,0,0,52599.0628214996,0,0,0,0,0,0,0,0,0,0,1879025.37915317,0,0,0,0,0,0,962612.401550125,0,0,0,0,0,0,0,0,0,0,0,0,62737,0.095637343194606
32.9373300392456,"150178",2017,0,0,63163.20468319,0,0,0,0,0,0,0,0,52046.0011068485,0,0,0,0,2229518.84976257,0,0,0,0,0,0,0,0,0,0,3782844.16429248,0,0,0,0,0,0,0,0,0,0,3164841.04358504,0,0,0,0,0,0,0,0,0,0,54697.609734982,0,0,0,0,0,0,0,0,0,0,1953992.92987093,0,0,0,0,0,0,1001017.78704166,0,0,0,0,0,0,0,0,0,0,0,0,64194,0.467333395644453
33.6079047459106,"150178",2018,0,0,63632.2383784708,0,0,0,0,0,0,0,0,52432.4813107295,0,0,0,0,2246074.68270435,0,0,0,0,0,0,0,0,0,0,3810934.59108367,0,0,0,0,0,0,0,0,0,0,3188342.33831976,0,0,0,0,0,0,0,0,0,0,55103.7801018231,0,0,0,0,0,0,0,0,0,0,1968502.77827154,0,0,0,0,0,0,1008451.08739513,0,0,0,0,0,0,0,0,0,0,0,0,64738,0.571534492878989
