"gold_mining_area_nb0_50km","cd_mun","year","e_nb_nb0_50km_2yrgp","n_pct_nb0_50km_2yrgp","e1n1ac_nb0_50km_2yrgp","k12it_nb0_50km_2yrgp","pp4ja_nb0_50km_2yrgp","q2a_nb0_50km_2yrgp","n1dl_nb0_50km_2yrgp","pp2acgm_nb0_50km_2yrgp","q1p1_nb0_50km_2yrgp","mp1_gamma_rc_nb0_50km_2yrgp","pp2_gamma_t_nb0_50km_2yrgp","n_pcu6_nb0_50km_2yrgp","pp4na_nb0_50km_2yrgp","a3tu_nb0_50km_2yrgp","q1p2_nb0_50km_2yrgp","mp1_gamma_p_nb0_50km_2yrgp","n_pcu5_nb0_50km_2yrgp","a4gnl_nb0_50km_2yrgp","n_pcu3_nb0_50km_2yrgp","np1_gamma_ro_nb0_50km_2yrgp","elm_nb0_50km_2yrgp","qfm_nb0_50km_2yrgp","a3_gamma_rm_nb0_50km_2yrgp","k2u_nb0_50km_2yrgp","n_qi_nb0_50km_2yrgp","np12x_nb0_50km_2yrgp","a4gu_nb0_50km_2yrgp","pp2_gamma_acgr_nb0_50km_2yrgp","ssgg_nb0_50km_2yrgp","pp2p_nb0_50km_2yrgp","d23p_nb0_50km_2yrgp","mp2_gamma_ac_nb0_50km_2yrgp","qfpl_nb0_50km_2yrgp","pp2_gamma_ci_nb0_50km_2yrgp","pp2iv_nb0_50km_2yrgp","n_pcu7_nb0_50km_2yrgp","pp1ro_nb0_50km_2yrgp","qpm_nb0_50km_2yrgp","pp2vnsm_nb0_50km_2yrgp","pp2ia_nb0_50km_2yrgp","pp2_gamma_pv_nb0_50km_2yrgp","np2_mu_st_nb0_50km_2yrgp","j3k1sgb_nb0_50km_2yrgp","ssg_nb0_50km_2yrgp","pp2_gamma_i_nb0_50km_2yrgp","pp2ec_nb0_50km_2yrgp","a3_gamma_xg_nb0_50km_2yrgp","n_pcui_nb0_50km_2yrgp","pp2vnbs_nb0_50km_2yrgp","a3xi_nb0_50km_2yrgp","np2_mu_q_nb0_50km_2yrgp","pp2_gamma_jo_nb0_50km_2yrgp","np3arn_nb0_50km_2yrgp","a3sa_nb0_50km_2yrgp","np3ra_nb0_50km_2yrgp","np3di_nb0_50km_2yrgp","np1g_nb0_50km_2yrgp","pp2au_nb0_50km_2yrgp","pp2vnaa_nb0_50km_2yrgp","a4cc_nb0_50km_2yrgp","pp2vnt_nb0_50km_2yrgp","n_pcu4_nb0_50km_2yrgp","pp2_gamma_p9_nb0_50km_2yrgp","pp2_gamma_jp_nb0_50km_2yrgp","a3ba_nb0_50km_2yrgp","pp2_gamma_o_nb0_50km_2yrgp","pp23_gamma_g_nb0_50km_2yrgp","np3c_cortado_pi_nb0_50km_2yrgp","a4_gamma_2pq_nb0_50km_2yrgp","pp2_gamma_p7_nb0_50km_2yrgp","pp2mt_nb0_50km_2yrgp","pp_gamma_sb_nb0_50km_2yrgp","np3_gamma_np_nb0_50km_2yrgp","pp2ipfd_nb0_50km_2yrgp","n_pcu8_nb0_50km_2yrgp","pp2_gamma_p5_nb0_50km_2yrgp","np1_gamma_1gn_nb0_50km_2yrgp","c2pi_nb0_50km_2yrgp","pp4_gamma_f_nb0_50km_2yrgp","pp3_gamma_jms_nb0_50km_2yrgp","pop","malaria_allpop_api"
0,"110060",2003,0,0,0,0,866582.488340503,0,0,0,0,535574.669419583,0,0,0,0,0,192309.090552331,0,0,0,307055.830771931,0,0,0,0,0,0,0,0,0,0,0,260589.805016169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5411,58.0299390131214
0,"110060",2004,0,0,0,0,994373.454326974,0,0,0,0,614553.422491409,0,0,0,0,0,220668.034773237,0,0,0,352335.953269289,0,0,0,0,0,0,0,0,0,0,0,299017.79468512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,39.3484626647145
0.00264275793457031,"110060",2005,0,0,0,0,1098203.61419901,0,0,0,0,678723.659367227,0,0,0,0,0,243709.676954504,0,0,0,389126.052801235,0,0,0,0,0,0,0,0,0,0,0,330240.536293555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,28.4403669724771
0.00440459869384765,"110060",2006,0,0,0,0,1349792.0785932,0,0,0,0,834213.079544336,0,0,0,0,0,299541.348413452,0,0,0,478271.294006294,0,0,0,0,0,0,0,0,0,0,0,405895.640986878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,19.2166910688141
0.0193803224487305,"110060",2007,0,0,0,0,1677256.42903785,0,0,0,0,1036596.13435536,0,0,0,0,0,372211.143002674,0,0,0,594301.607942737,0,0,0,0,0,0,0,0,0,0,0,504367.364544933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5553,17.2879524581307
0.0193803224487305,"110060",2008,0,0,0,0,2020694.65018266,0,0,0,0,1248851.53327061,0,0,0,0,0,448425.805608823,0,0,0,715991.93717429,0,0,0,0,0,0,0,0,0,0,0,607642.586797129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5707,13.1417557385667
0.0369987434082031,"110060",2009,0,0,0,0,2372119.80674175,0,0,0,0,1466043.10427765,0,0,0,0,0,526412.902237683,0,0,0,840512.274076144,0,0,0,0,0,0,0,0,0,0,0,713319.5584157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,12.3779637377964
0.0907307844238281,"110060",2010,0,0,0,0,2827375.12304448,0,0,0,0,1747404.91208115,0,0,0,0,0,627441.641019318,0,0,0,1001822.71046445,0,0,0,0,0,0,0,0,0,0,0,850219.271604097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,4.88145048814505
0.101302329406738,"110060",2011,0,0,0,0,3598114.38718402,0,0,0,0,2223745.5168754,0,0,0,0,0,798481.523470078,0,0,0,1274918.44946572,0,0,0,0,0,0,0,0,0,0,0,1081988.08445542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5764,4.68424705065926
0.114515883728027,"110060",2012,0,0,0,0,4169180.26725055,0,0,0,0,2576681.8201685,0,0,0,0,0,925210.555638,0,0,0,1477263.99716439,0,0,0,0,0,0,0,0,0,0,0,1253713.16353347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791,1.89949922293214
0.121563333618164,"110060",2013,0,0,0,0,3965513.41444327,0,0,0,0,2450809.43198666,0,0,0,0,0,880013.488115867,0,0,0,1405098.80166269,0,0,0,0,0,0,0,0,0,0,0,1192468.55476813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268,0.797702616464582
0.122444245849609,"110060",2014,0,0,0,0,3446362.61508311,0,0,0,0,2129958.24760757,0,0,0,0,0,764805.277209533,0,0,0,1221148.30400296,0,0,0,0,0,0,0,0,0,0,0,1036354.84672596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6318,0.949667616334283
0.12420610144043,"110060",2015,0,0,0,0,3122891.73234559,0,0,0,0,1930043.27884243,0,0,0,0,0,693021.699631667,0,0,0,1106532.99390166,0,0,0,0,0,0,0,0,0,0,0,939083.99785109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367,0.157059839798963
0.130372673706055,"110060",2016,0,0,0,0,3102924.3938099,0,0,0,0,1917702.84861297,0,0,0,0,0,688590.614574891,0,0,0,1099457.97472591,0,0,0,0,0,0,0,0,0,0,0,933079.624435153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6414,1.55908949173683
0.135658251098633,"110060",2017,0,0,0,0,3226721.89247441,0,0,0,0,1994213.51587695,0,0,0,0,0,716063.341869919,0,0,0,1143323.0935246,0,0,0,0,0,0,0,0,0,0,0,970306.739536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6460,0.154798761609907
0.142705651489258,"110060",2018,0,0,0,0,3250682.69846046,0,0,0,0,2009022.03199361,0,0,0,0,0,721380.643881065,0,0,0,1151813.11644451,0,0,0,0,0,0,0,0,0,0,0,977511.987558649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190,0.323101777059774
0.17090301159668,"110060",2019,0,0,0,0,3426395.27654741,0,0,0,0,2117617.8173781,0,0,0,0,0,760374.192152757,0,0,0,1214073.2848272,0,0,0,0,0,0,0,0,0,0,0,1030350.47331002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,0.802568218298555
0,"110080",2003,0,0,0,0,370317.621448597,0,17331.5629005461,0,0,0,0,0,0,0,0,445381.183008581,0,0,0,239208.276986261,0,0,0,0,306952.944881934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14874,390.480032271077
0,"110080",2004,0,0,0,0,424926.671600709,0,19887.3694105039,0,0,0,0,0,0,0,0,511059.514124937,0,0,0,274483.230264594,0,0,0,0,352217.895266486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17338,395.662706194486
0,"110080",2005,0,0,0,0,469296.524852729,0,21963.962200005,0,0,0,0,0,0,0,0,564423.158161101,0,0,0,303144.129805456,0,0,0,0,388995.667456776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,472.51497005988
0,"110080",2006,0,0,0,0,576808.092385993,0,26995.706268651,0,0,0,0,0,0,0,0,693727.372602105,0,0,0,372591.694102079,0,0,0,0,478111.038564735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17346,449.383143087744
0,"110080",2007,0,0,0,0,716743.783445358,0,33544.9604525042,0,0,0,0,0,0,0,0,862028.096141383,0,0,0,462983.761906605,0,0,0,0,594102.4739621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16736,419.514818355641
0.0123531607666016,"110080",2008,0,0,0,0,863505.605753163,0,40413.6904491391,0,0,0,0,0,0,0,0,1038538.61104546,0,0,0,557785.198857632,0,0,0,0,715752.028140479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17147,255.729865282557
0.0176473833618164,"110080",2009,0,0,0,0,1013680.49371262,0,47442.1583534489,0,0,0,0,0,0,0,0,1219154.02166493,0,0,0,654791.320399631,0,0,0,0,840230.641732105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17547,215.193480367014
0.01852975390625,"110080",2010,0,0,0,0,1208225.23486923,0,56547.219044692,0,0,0,0,0,0,0,0,1453133.07625458,0,0,0,780458.34144705,0,0,0,0,1001487.02746854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19779,211.183578542899
0.01852975390625,"110080",2011,0,0,0,0,1537586.06882719,0,71961.9270685474,0,0,0,0,0,0,0,0,1849255.51107436,0,0,0,993210.403554303,0,0,0,0,1274491.25966439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20292,219.938892174256
0.0194121244506836,"110080",2012,0,0,0,0,1781620.2620425,0,83383.1874262109,0,0,0,0,0,0,0,0,2142755.55366919,0,0,0,1150845.35124169,0,0,0,0,1476769.00698386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20787,140.520517631212
0.023823973815918,"110080",2013,0,0,0,0,1694587.08803509,0,79309.8707856389,0,0,0,0,0,0,0,0,2038080.71305863,0,0,0,1094625.8942428,0,0,0,0,1404627.99203703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22973,74.5222652679232
0.0247063450317383,"110080",2014,0,0,0,0,1472737.82177499,0,68926.906838133,0,0,0,0,0,0,0,0,1771262.49287782,0,0,0,951321.396538497,0,0,0,0,1220739.13108558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23573,63.0806431086412
0.0247063450317383,"110080",2015,0,0,0,0,1334508.66354145,0,62457.5216081173,0,0,0,0,0,0,0,0,1605014.21719623,0,0,0,862031.671029456,0,0,0,0,1106162.22539483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24155,45.9532187952805
0.0264710881347656,"110080",2016,0,0,0,0,1325975.99941232,0,62058.1768389302,0,0,0,0,0,0,0,0,1594751.97790775,0,0,0,856519.959552028,0,0,0,0,1099089.57686172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24719,40.0906185525305
0.0335300612182617,"110080",2017,0,0,0,0,1378878.5169032,0,64534.1144027541,0,0,0,0,0,0,0,0,1658377.86136437,0,0,0,890692.570641199,0,0,0,0,1142939.99767608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25266,64.632312198211
0.0688248917236328,"110080",2018,0,0,0,0,1389117.71374843,0,65013.3281206429,0,0,0,0,0,0,0,0,1670692.54837858,0,0,0,897306.624343231,0,0,0,0,1151427.17582486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25983,65.3504214293961
0.122649547912598,"110080",2019,0,0,0,0,1464205.15764586,0,68527.562068946,0,0,0,0,0,0,0,0,1761000.25358933,0,0,0,945809.685061069,0,0,0,0,1213666.48255246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26693,67.9578915820627
0.410661288574218,"130400",2003,0,0,1903484.34801132,0,0,718527.388962247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426,37.8590078328982
0.410661292236327,"130400",2004,0,0,2184182.50063418,0,0,824485.344908321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771,95.0860791243872
0.410661292236327,"130400",2005,0,0,2412249.74965787,0,0,910576.18412116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9046,212.248507627681
0.410661292236327,"130400",2006,0,0,2964874.23787207,0,0,1119180.90997982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9278,173.313214054753
0.410661292236327,"130400",2007,0,0,3684163.25419727,0,0,1390698.17217813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8211,94.9945195469492
0.410661292236327,"130400",2008,0,0,4438539.53949457,0,0,1675460.17882978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8479,79.8443212643
0.410661292236327,"130400",2009,0,0,5210459.45941893,0,0,1966844.55776132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8543,17.5582348121269
0.410661292236327,"130400",2010,0,0,6210446.62808497,0,0,2344319.77579925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8444,9.71103742302226
0.410661292236327,"130400",2011,0,0,7903407.3622637,0,0,2983378.69804147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8495,2.00117716303708
0.410661292236327,"130400",2012,0,0,9157777.23358614,0,0,3456878.31435082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,0.819288389513109
0.410661292236327,"130400",2013,0,0,8710414.55116016,0,0,3288007.82142635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8946,0.670690811535882
0.410661292236327,"130400",2014,0,0,7570078.30604169,0,0,2857553.62536216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9014,2.10783226092745
0.410661292236327,"130400",2015,0,0,6859561.10703001,0,0,2589347.5493038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9081,0.220240061667217
0.410661292236327,"130400",2016,0,0,6815702.02046236,0,0,2572791.61860405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,0.109325461900077
0.410661292236327,"130400",2017,0,0,7087628.35661775,0,0,2675438.38872955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,1.30279014222126
0.410661292236327,"130400",2018,0,0,7140259.25993489,0,0,2695305.50535633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9110,9.11086717892426
0.410661292236327,"130400",2019,0,0,7526219.21947404,0,0,2840997.69466242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9171,2.83502344346309
0.0357450601196289,"150160",2003,417887.214589365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082.3136598796,0,0,0,0,0,0,101187.844945513,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.456970571227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10209,0.29385836027035
0.0384259609985352,"150160",2004,479511.135617397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191.2262724401,0,0,0,0,0,0,116109.554795014,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.432192005196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10493,0.285904888973601
0.0589798947143555,"150160",2005,529580.571456543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.2177703406,0,0,0,0,0,0,128233.444048672,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.662059427579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10617,0.188377131016295
0.0679162895507813,"150160",2006,650902.666032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32837.8894789545,0,0,0,0,0,0,157610.560327528,24378.8129778462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.98827672402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10762,0.0929195316855603
0.0697036309204102,"150160",2007,808813.963717358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40804.4780511784,0,0,0,0,0,0,195847.441829057,30293.1995585723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.17478174324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11279,0.088660342228921
0.0732782243041992,"150160",2008,974428.251507281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49159.6806988011,0,0,0,0,0,0,235949.537056152,36496.0928008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.85818939802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11817,0
0.0750655213623047,"150160",2009,1143894.0343808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57709.190385685,0,0,0,0,0,0,276984.239153526,42843.2393749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.79004842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12013,0
0.0840020067138672,"150160",2010,1363429.25303156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68784.6915673458,0,0,0,0,0,0,330142.830489565,51065.6792524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565.95177476549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13630,0.0733675715333822
