"gold_mining_area_nb50_100km","cd_mun","year","k12it_nb50_100km_2yrgp","e1n1ac_nb50_100km_2yrgp","n_pct_nb50_100km_2yrgp","elm_nb50_100km_2yrgp","q1p2_nb50_100km_2yrgp","e_nb_nb50_100km_2yrgp","n_qi_nb50_100km_2yrgp","np12x_nb50_100km_2yrgp","q1i_nb50_100km_2yrgp","q2pa_nb50_100km_2yrgp","pp4ja_nb50_100km_2yrgp","q2a_nb50_100km_2yrgp","pp4_gamma_jsp_nb50_100km_2yrgp","a3tu_nb50_100km_2yrgp","mp2_gamma_ac_nb50_100km_2yrgp","k2ut_nb50_100km_2yrgp","a3_gamma_ms_nb50_100km_2yrgp","a4pp1nv_nb50_100km_2yrgp","pp2acgm_nb50_100km_2yrgp","a4gu_nb50_100km_2yrgp","pp4_gamma_sr_nb50_100km_2yrgp","n1dl_nb50_100km_2yrgp","a3xi_nb50_100km_2yrgp","pp34_alfa_c_nb50_100km_2yrgp","pp4na_nb50_100km_2yrgp","a3s_nb50_100km_2yrgp","pp2_gamma_t_nb50_100km_2yrgp","pp3_alfa_i_nb50_100km_2yrgp","np3fcb_nb50_100km_2yrgp","pp3t_nb50_100km_2yrgp","a3_gamma_xg_nb50_100km_2yrgp","pp2_gamma_p4_nb50_100km_2yrgp","a3_gamma_rm_nb50_100km_2yrgp","a3av_nb50_100km_2yrgp","pp2_gamma_c1_nb50_100km_2yrgp","mp1_gamma_p_nb50_100km_2yrgp","n_pcu3_nb50_100km_2yrgp","pp34mv_nb50_100km_2yrgp","mp3f_nb50_100km_2yrgp","mp1_gamma_rc_nb50_100km_2yrgp","np1_gamma_ro_nb50_100km_2yrgp","n1r_nb50_100km_2yrgp","a4gnl_nb50_100km_2yrgp","mp1pl_nb50_100km_2yrgp","pp2iv_nb50_100km_2yrgp","mp2d7_nb50_100km_2yrgp","qfm_nb50_100km_2yrgp","pp2_gamma_acgr_nb50_100km_2yrgp","pp34_gamma_ju_nb50_100km_2yrgp","pp4_gamma_nc1_nb50_100km_2yrgp","a4is_nb50_100km_2yrgp","pp2bt_nb50_100km_2yrgp","pp4r_nb50_100km_2yrgp","q1p1_nb50_100km_2yrgp","o3d1t_nb50_100km_2yrgp","pp2p_nb50_100km_2yrgp","n_pcu5_nb50_100km_2yrgp","k2u_nb50_100km_2yrgp","n_pcu6_nb50_100km_2yrgp","pp34_gamma_jpa_nb50_100km_2yrgp","mp3mc_nb50_100km_2yrgp","pp4mp1rg_nb50_100km_2yrgp","a3mp_nb50_100km_2yrgp","d23p_nb50_100km_2yrgp","pp3_gamma_m4_nb50_100km_2yrgp","pp4sb_nb50_100km_2yrgp","pp2_gamma_p2_nb50_100km_2yrgp","qfpl_nb50_100km_2yrgp","pp1ro_nb50_100km_2yrgp","pp2_gamma_ci_nb50_100km_2yrgp","ssgg_nb50_100km_2yrgp","pp23_gamma_g_nb50_100km_2yrgp","pp2vnbs_nb50_100km_2yrgp","mp3_gamma_frp_nb50_100km_2yrgp","pp2ia_nb50_100km_2yrgp","pp2_gamma_pv_nb50_100km_2yrgp","pp34_gamma_tp_nb50_100km_2yrgp","a4_gamma_2pq_nb50_100km_2yrgp","pp2_gamma_i_nb50_100km_2yrgp","mp3_gamma_sc_nb50_100km_2yrgp","pop","malaria_allpop_api"
0.0437887723388672,"150611",2012,0,0,0,0,0,839282.918449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75300.2389169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.967327011714,0,0,0,0,0,0,0,0,0,12639,0
0.0562998529052734,"150611",2013,0,0,0,0,0,798283.465401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71621.778957697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.856854107118,0,0,0,0,0,0,0,0,0,12838,0
0.0562998529052734,"150611",2014,0,0,0,0,0,693775.056056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62245.3124295399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.085060523718,0,0,0,0,0,0,0,0,0,12943,0
0.0571935180664062,"150611",2015,0,0,0,0,0,628658.277914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56403.0525147718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027250672658,0,0,0,0,0,0,0,0,0,13044,0
0.0571935181884765,"150611",2016,0,0,0,0,0,624638.72368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56042.419184982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036027837624,0,0,0,0,0,0,0,0,0,13142,0
0.0571935181884765,"150611",2017,0,0,0,0,0,649559.959835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58278.345825041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.181609402085,0,0,0,0,0,0,0,0,0,13237,0
0.0562998612670898,"150611",2018,0,0,0,0,0,654383.424853876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58711.105816151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.371076791378,0,0,0,0,0,0,0,0,0,13512,0
0.0571935185546874,"150611",2019,0,0,0,0,0,689755.501831092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61884.6790997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.093837688684,0,0,0,0,0,0,0,0,0,13608,0
0,"150620",2003,0,0,0,0,0,174448.652557576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.019070836501,0,0,0,0,0,0,0,0,0,36770,2.96437313026924
0.00089364788818359,"150620",2004,0,0,0,0,0,200173.799471244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3628969488478,0,0,0,0,0,0,0,0,0,39157,11.5177362923615
0.0223412087402344,"150620",2005,0,0,0,0,0,221075.481340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5172556655278,0,0,0,0,0,0,0,0,0,40202,6.26834485846475
0.0277030982666016,"150620",2006,0,0,0,0,0,271721.864348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24378.8129778462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0066633295882,0,0,0,0,0,0,0,0,0,41416,0.941665056982809
0.0312776931152344,"150620",2007,0,0,0,0,0,337642.553335577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30293.1995585723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2627177476553,0,0,0,0,0,0,0,0,0,37066,0.566556952463174
0.0348522864990234,"150620",2008,0,0,0,0,0,406778.885677366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36496.0928008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.311750427376,0,0,0,0,0,0,0,0,0,38681,1.26677180010858
0.0366395835571289,"150620",2009,0,0,0,0,0,477523.039709336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42843.2393749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.757272241109,0,0,0,0,0,0,0,0,0,39184,0.663536137198857
0.0455760689086914,"150620",2010,0,0,0,0,0,569168.875584429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51065.6792524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.357152765149,0,0,0,0,0,0,0,0,0,37421,0.481013334758558
0.0446824201049804,"150620",2011,0,0,0,0,0,724323.668014909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64986.1257220291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.618354031731,0,0,0,0,0,0,0,0,0,37726,0.344589937973811
0.0437887723388672,"150620",2012,0,0,0,0,0,839282.918449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75300.2389169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.967327011714,0,0,0,0,0,0,0,0,0,38021,0.236711291128587
0.0562998529052734,"150620",2013,0,0,0,0,0,798283.465401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71621.778957697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.856854107118,0,0,0,0,0,0,0,0,0,38552,0.0259389914920108
0.0562998529052734,"150620",2014,0,0,0,0,0,693775.056056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62245.3124295399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.085060523718,0,0,0,0,0,0,0,0,0,38819,0
0.0571935180664062,"150620",2015,0,0,0,0,0,628658.277914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56403.0525147718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027250672658,0,0,0,0,0,0,0,0,0,39078,0
0.0571935181884765,"150620",2016,0,0,0,0,0,624638.72368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56042.419184982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036027837624,0,0,0,0,0,0,0,0,0,39328,0
0.0571935181884765,"150620",2017,0,0,0,0,0,649559.959835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58278.345825041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.181609402085,0,0,0,0,0,0,0,0,0,39569,0
0.0562998612670898,"150620",2018,0,0,0,0,0,654383.424853876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58711.105816151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.371076791378,0,0,0,0,0,0,0,0,0,40424,0
0.0571935185546874,"150620",2019,0,0,0,0,0,689755.501831092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61884.6790997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.093837688684,0,0,0,0,0,0,0,0,0,40675,0
0.0357450601196289,"150635",2003,0,0,0,0,0,243438.562031789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082.3136598796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101144.825874676,0,0,0,0,0,0,0,0,0,12184,0.41037426132633
0.0375323131103516,"150635",2004,0,0,0,0,0,279337.336146154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191.2262724401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116060.191898066,0,0,0,0,0,0,0,0,0,12764,0.313381385145722
0.0366386859741211,"150635",2005,0,0,0,0,0,308505.090116329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.2177703406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128178.926793006,0,0,0,0,0,0,0,0,0,13018,0.076816715317253
0.0402131912841797,"150635",2006,0,0,0,0,0,379180.801684416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32837.8894789545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157543.553664198,0,0,0,0,0,0,0,0,0,13313,0
0.0384259378051758,"150635",2007,0,0,0,0,0,471171.410381781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40804.4780511784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195764.17911131,0,0,0,0,0,0,0,0,0,13714,0.510427300568762
0.0384259378051758,"150635",2008,0,0,0,0,0,567649.365829915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49159.6806988011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235849.225305725,0,0,0,0,0,0,0,0,0,14439,0.0692568737447192
0.0384259378051758,"150635",2009,0,0,0,0,0,666370.994671469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57709.190385685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276866.481881285,0,0,0,0,0,0,0,0,0,14740,0.135685210312076
0.0384259378051758,"150635",2010,0,0,0,0,0,794260.37744713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68784.6915673458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330002.4733368,0,0,0,0,0,0,0,0,0,17141,0.116679306924917
0.0339578084106445,"150635",2011,0,0,0,0,0,1010774.8589743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87535.3207748331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419960.774727652,0,0,0,0,0,0,0,0,0,17584,0.170609645131938
0.0339578084106445,"150635",2012,0,0,0,0,0,1171197.50602667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101428.274032028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486613.816739739,0,0,0,0,0,0,0,0,0,18012,0.222074172773706
0.0339578084106445,"150635",2013,0,0,0,0,0,1113983.83456662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96473.4445371157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462842.452050516,0,0,0,0,0,0,0,0,0,18736,0
0.0348514368286133,"150635",2014,0,0,0,0,0,968145.064715744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83843.4870476128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402248.777575814,0,0,0,0,0,0,0,0,0,19197,0.0520914726259311
0.0330641851196289,"150635",2015,0,0,0,0,0,877276.292715089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75974.0519950194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364494.257319275,0,0,0,0,0,0,0,0,0,19645,0.0509035377958768
0.0357450665893555,"150635",2016,0,0,0,0,0,871667.109231542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75488.2843968666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362163.731366413,0,0,0,0,0,0,0,0,0,20077,0
0.0348514389648438,"150635",2017,0,0,0,0,0,906444.0467574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78500.0434991671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376612.992244186,0,0,0,0,0,0,0,0,0,20492,0.0487995315244974
0.0339578114624024,"150635",2018,0,0,0,0,0,913175.066865522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79082.9646107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379409.62335765,0,0,0,0,0,0,0,0,0,20704,0.0482998454404946
0.0348514375610352,"150635",2019,0,0,0,0,0,962535.881232197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83357.71944946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399918.251622951,0,0,0,0,0,0,0,0,0,21079,0
0.0357450601196289,"150650",2003,0,0,0,0,0,243438.562031789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082.3136598796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101144.825874676,0,0,0,0,0,0,0,0,0,46276,0.367361051084795
0.0375323131103516,"150650",2004,0,0,0,0,0,279337.336146154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191.2262724401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116060.191898066,0,0,0,0,0,0,0,0,0,48469,4.72466937630238
0.0366386859741211,"150650",2005,0,0,0,0,0,308505.090116329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.2177703406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128178.926793006,0,0,0,0,0,0,0,0,0,49428,6.59545197054301
0.0402131912841797,"150650",2006,0,0,0,0,0,379180.801684416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32837.8894789545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157543.553664198,0,0,0,0,0,0,0,0,0,50543,5.20349009754071
0.0384259378051758,"150650",2007,0,0,0,0,0,471171.410381781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40804.4780511784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195764.17911131,0,0,0,0,0,0,0,0,0,51763,7.9207155690358
0.0384259378051758,"150650",2008,0,0,0,0,0,567649.365829915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49159.6806988011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235849.225305725,0,0,0,0,0,0,0,0,0,54464,2.79083431257344
0.0384259378051758,"150650",2009,0,0,0,0,0,666370.994671469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57709.190385685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276866.481881285,0,0,0,0,0,0,0,0,0,55570,1.79953212164837
0.0384259378051758,"150650",2010,0,0,0,0,0,794260.37744713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68784.6915673458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330002.4733368,0,0,0,0,0,0,0,0,0,59466,0.0672653280866377
0.0339578084106445,"150650",2011,0,0,0,0,0,1010774.8589743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87535.3207748331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419960.774727652,0,0,0,0,0,0,0,0,0,60713,0.0658837481264309
0.0339578084106445,"150650",2012,0,0,0,0,0,1171197.50602667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101428.274032028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486613.816739739,0,0,0,0,0,0,0,0,0,61919,0.0646005264942909
0.0339578084106445,"150650",2013,0,0,0,0,0,1113983.83456662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96473.4445371157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462842.452050516,0,0,0,0,0,0,0,0,0,63973,0.015631594578963
0.0348514368286133,"150650",2014,0,0,0,0,0,968145.064715744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83843.4870476128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402248.777575814,0,0,0,0,0,0,0,0,0,65251,0
0.0330641851196289,"150650",2015,0,0,0,0,0,877276.292715089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75974.0519950194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364494.257319275,0,0,0,0,0,0,0,0,0,66490,0
0.0357450665893555,"150650",2016,0,0,0,0,0,871667.109231542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75488.2843968666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362163.731366413,0,0,0,0,0,0,0,0,0,67686,0.0147741039505954
0.0348514389648438,"150650",2017,0,0,0,0,0,906444.0467574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78500.0434991671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376612.992244186,0,0,0,0,0,0,0,0,0,68836,0.0145272822360393
0.0339578114624024,"150650",2018,0,0,0,0,0,913175.066865522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79082.9646107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379409.62335765,0,0,0,0,0,0,0,0,0,69746,0
0.0348514375610352,"150650",2019,0,0,0,0,0,962535.881232197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83357.71944946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399918.251622951,0,0,0,0,0,0,0,0,0,70801,0
0.741594424316408,"150655",2003,25255.8475485023,0,0,179392.411694317,0,1031537.90290726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108311.334314941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125374.790494551,0,21082.3136598796,0,0,0,0,0,0,0,0,179003.474696362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101144.825874676,0,0,0,133159.671355463,0,0,0,8341.60837470861,0,19574,1.83917441504036
0.743381677307131,"150655",2004,28980.2121628978,0,0,205846.592213196,0,1183654.09131145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124283.512642587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143863.23885719,0,24191.2262724401,0,0,0,0,0,0,0,0,205400.300450583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116060.191898066,0,0,0,152796.120582059,0,0,0,9571.7073051938,0,19700,1.77664974619289
